product_no,product_url,product_name,category,sub_category,price,fabric,fit_type,size_range,recommended_body_type,body_cover_features,style_tags,season,length_type,sleeve_type,color_options,recommended_age,coordination_items,product_summary,shoulder,chest,chest_measure_type,armhole,sleeve,sleeve_circumference,length,length_front,length_back,measurement_source,raw_measurements
27445,https://www.misharp.co.kr/product/detail.html?product_no=27445,제니 담보루 7부 라운드 티셔츠,블라우스/셔츠,셔츠,29600,코튼55% 폴리45% 혼용의 담보루 소재로 / 코튼55% 폴리45% 혼용 소재입니다 / 폴리45% 혼용의 담보루 소재로 / 폴리45% 혼용 소재입니다,,55-77,어깨좁음,팔뚝커버;허리라인보정,데일리;오피스룩,,기본,긴팔,화이트;그레이,4050,슬랙스;데님,"미샵 - 제니 담보루 7부 라운드 티셔츠 (3 color) 제니 담보루 7부 라운드 티셔츠 (3 color) (해외배송 가능상품) ( 건) 제니 담보루 7부 라운드 티셔츠 (3 color) 32,800원 29,600원 남은시간 2일 21:54:50 (3,200원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 290원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [",,56,circumference,,59,,,,,text,"[{""소매길이"": ""59""}, {""가슴둘레"": ""112""}]"
27434,https://www.misharp.co.kr/product/detail.html?product_no=27434,올가 S 507 블랙 코튼 팬츠,팬츠,팬츠,43700,코튼97% 스판3% 소재이며 / 스판3% 소재이며,,55-44,복부체형;하체통통,힙커버;허리라인보정,클래식;데일리;오피스룩,,기본,긴팔,블랙,4050,슬랙스;데님,★ SS제작 팬츠 167 ★ 【20수고밀도/ 효소 바이오가공 코튼】,,,,,,,,,,,
28718,https://www.misharp.co.kr/product/detail.html?product_no=28718,소피아 프릴 브이넥 블라우스,블라우스/셔츠,블라우스,59300,면 100% 소재로 자연스러운 촉감을 주며 엠보 자수의 스트라이프 패턴이 쾌적한 착용감을 제공합니다 / 코튼100% 소재입니다,,55-77,어깨좁음,허리라인보정,페미닌;데일리;오피스룩;모임룩,겨울,기본,긴팔,블랙;화이트;그레이,4050,데님,"미샵 - 소피아 프릴 브이넥 블라우스 (3 color) 소피아 프릴 브이넥 블라우스 (3 color) (해외배송 가능상품) ( 건) 소피아 프릴 브이넥 블라우스 (3 color) 65,800원 59,300원 남은시간 2일 21:54:47 (6,500원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 590원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션",40,52,circumference,47,64.5,,,,,text,"[{""어깨단면"": ""40""}, {""암홀둘레"": ""47""}, {""소매길이"": ""64.5""}, {""가슴둘레"": ""104""}]"
27789,https://www.misharp.co.kr/product/detail.html?product_no=27789,런던 레터링 피그먼트 반팔 티셔츠,블라우스/셔츠,셔츠,19800,,정핏,55-77,어깨좁음,,클래식;데일리,여름;겨울,기본,반팔,블랙;화이트;브라운,4050,슬랙스;데님;스커트,"미샵 - 런던 레터링 피그먼트 반팔 티셔츠 (3 color) 런던 레터링 피그먼트 반팔 티셔츠 (3 color) (해외배송 가능상품) ( 건) 런던 레터링 피그먼트 반팔 티셔츠 (3 color) 19,800원 190원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 화이트 브라운 먹 옵션선택 상품 목록 상품명 상품수 가격",44,52,circumference,41,23,,,,,text,"[{""어깨단면"": ""44""}, {""암홀둘레"": ""41""}, {""소매길이"": ""23""}, {""가슴둘레"": ""104""}]"
28719,https://www.misharp.co.kr/product/detail.html?product_no=28719,클레어 보트넥 핀체크 원피스,원피스/스커트,원피스,66200,면100% 소재를 사용하여 피부에 닿는 촉감이 놀라울 정도로 매끄럽습니다,,55-77,어깨좁음;복부체형,팔뚝커버;허리라인보정,페미닌;데일리;오피스룩;모임룩,여름;겨울,롱,긴팔,블랙;네이비,4050,데님;원피스,【허리 뒷밴딩/고밀도 쾌적 코튼】,,49,circumference,,54,,,,,text,"[{""소매길이"": ""54""}, {""가슴둘레"": ""98""}]"
27469,https://www.misharp.co.kr/product/detail.html?product_no=27469,네트 스판 양트임 스커트,원피스/스커트,스커트,26900,폴리에스터97% 스판3% 혼용 소재입니다 / 스판3% 혼용 소재입니다,,55-66,복부체형;하체통통,힙커버,데일리,봄;여름;가을,기본,긴팔,블랙;화이트;베이지,4050,데님;스커트;니트,"미샵 - 네트 스판 양트임 스커트 (2 color) 네트 스판 양트임 스커트 (2 color) (해외배송 가능상품) ( 건) 네트 스판 양트임 스커트 (2 color) 29,800원 26,900원 남은시간 2일 21:54:42 (2,900원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 260원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해",,,,,,,,,,,
27448,https://www.misharp.co.kr/product/detail.html?product_no=27448,투 타입 밴딩 레이어드 레이스,,,18500,코튼100% 소재입니다,,55-66반,복부체형;하체통통,뱃살커버;힙커버,데일리,겨울,크롭,긴팔,,4050,데님,"미샵 - 투 타입 밴딩 레이어드 레이스 (2 color) 투 타입 밴딩 레이어드 레이스 (2 color) (해외배송 가능상품) ( 건) 투 타입 밴딩 레이어드 레이스 (2 color) 18,500원 180원 (1%) 재입고 알림 SMS 상품 옵션 타입 - [필수] 옵션을 선택해 주세요 - ------------------- 와이드 밴딩 옵션선택 상품 목록 상품명 상품수 가격 투 타입 밴딩 레",,,,,,,,,,,
27159,https://www.misharp.co.kr/product/detail.html?product_no=27159,파스텔 토트 파우치 백,,,28500,,,,4050 여성 일반체형,,데일리,,기본,긴팔,블랙;아이보리,4050,데님,"미샵 - 파스텔 토트 파우치 백 (5 color) 파스텔 토트 파우치 백 (5 color) (해외배송 가능상품) ( 건) 파스텔 토트 파우치 백 (5 color) 28,500원 280원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 옐로우 파스텔그린 카멜 블랙 옵션선택 상품 목록 상품명 상품수 가격 파스텔 토트",,,,,,,,,,,
28714,https://www.misharp.co.kr/product/detail.html?product_no=28714,이브닝 헤이즈 도비 셔츠,블라우스/셔츠,셔츠,44600,,,55-77,어깨좁음;하체통통,힙커버,데일리;오피스룩,봄;여름;가을,기본,긴팔,블랙;아이보리,4050,데님,【쾌적한 크링클 도비 원단】,49,60.5,circumference,54,51.5,,,,,text,"[{""어깨단면"": ""49""}, {""암홀둘레"": ""54""}, {""소매길이"": ""51.5""}, {""가슴둘레"": ""121""}]"
28717,https://www.misharp.co.kr/product/detail.html?product_no=28717,(기획) 2타입 매직 텐션 슬랙스,팬츠,슬랙스,24800,,세미루즈,55-88,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,페미닌;데일리;오피스룩,여름;겨울,롱,긴팔,블랙;브라운,4050,슬랙스;데님,【일자핏&부츠컷/숏&롱/5사이즈 】,,,,,,,,,,,
28716,https://www.misharp.co.kr/product/detail.html?product_no=28716,플레어 분또 텐션 티셔츠,블라우스/셔츠,셔츠,37500,코튼50% 폴리에스터,,55-77,어깨좁음;하체통통,뱃살커버;힙커버,데일리;오피스룩,겨울,기본,긴팔,블랙;아이보리;핑크,4050,데님,"미샵 - 플레어 분또 텐션 티셔츠 (3 color) 플레어 분또 텐션 티셔츠 (3 color) (해외배송 가능상품) ( 건) 플레어 분또 텐션 티셔츠 (3 color) 37,500원 370원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 핑크 블랙 옵션선택 상품 목록 상품명 상품수 가격 플레어 분또 텐션 티셔츠",47.5,52,circumference,42,19.5,,,,,text,"[{""어깨단면"": ""47.5""}, {""암홀둘레"": ""42""}, {""소매길이"": ""19.5""}, {""가슴둘레"": ""104""}]"
28713,https://www.misharp.co.kr/product/detail.html?product_no=28713,린 소프트 쾌적 니트,니트/가디건,니트,24800,폴리에스터 16% 혼용 원사입니다 / 비스코스 84% 폴리에스터 16% 혼용 원사입니다,,55-66반,어깨좁음,,데일리;오피스룩,여름;겨울,기본,긴팔,아이보리;네이비;소라,4050,데님;니트,"미샵 - 린 소프트 쾌적 니트 (3 color) 린 소프트 쾌적 니트 (3 color) (해외배송 가능상품) ( 건) 린 소프트 쾌적 니트 (3 color) 27,500원 24,800원 남은시간 2일 21:54:32 (2,700원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 240원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 -",38,47.5,circumference,41,55,,,,,text,"[{""어깨단면"": ""38""}, {""암홀둘레"": ""41""}, {""소매길이"": ""55""}, {""가슴둘레"": ""95""}]"
28715,https://www.misharp.co.kr/product/detail.html?product_no=28715,드라이 실키 라운드 자켓 셔츠,아우터,자켓,52700,코튼87% 나일론13% 혼용의 소재입니다 / 코튼87% 나일론13% 혼용 소재입니다 / 나일론13% 혼용의 소재입니다 / 나일론13% 혼용 소재입니다,,55-77,어깨좁음,,클래식;데일리;오피스룩,겨울,기본,긴팔,블랙;아이보리;브라운;카키,4050,슬랙스;데님,"미샵 - 드라이 실키 라운드 자켓 셔츠 (3 color) 드라이 실키 라운드 자켓 셔츠 (3 color) (해외배송 가능상품) ( 건) 드라이 실키 라운드 자켓 셔츠 (3 color) 58,500원 52,700원 남은시간 2일 21:54:31 (5,800원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 520원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수]",53,67.5,circumference,60,57,,,,,text,"[{""어깨단면"": ""53""}, {""암홀둘레"": ""60""}, {""소매길이"": ""57""}, {""가슴둘레"": ""135""}]"
27562,https://www.misharp.co.kr/product/detail.html?product_no=27562,몰드 베이직 나시 블라우스,블라우스/셔츠,블라우스,24800,폴리에스터100% 소재입니다,,55-66반,어깨좁음;하체통통,뱃살커버;허리라인보정,페미닌;데일리,여름,기본,긴팔,블랙;화이트;베이지;브라운,4050,슬랙스;데님,"미샵 - 몰드 베이직 나시 블라우스 (4 color) 몰드 베이직 나시 블라우스 (4 color) (해외배송 가능상품) ( 건) 몰드 베이직 나시 블라우스 (4 color) 27,500원 24,800원 남은시간 2일 21:54:29 (2,700원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 240원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선",34.5,45.5,circumference,42,,,,,,text,"[{""어깨단면"": ""34.5""}, {""암홀둘레"": ""42""}, {""가슴둘레"": ""91""}]"
26225,https://www.misharp.co.kr/product/detail.html?product_no=26225,라우 브이 스트라이프 맨투맨,티셔츠,티셔츠,29800,코튼100% 소재입니다,,55-77,어깨좁음,허리라인보정,클래식;데일리,봄;여름;가을,기본,긴팔,블랙;아이보리,4050,슬랙스;데님,"미샵 - 라우 브이 스트라이프 맨투맨 (3 color) 라우 브이 스트라이프 맨투맨 (3 color) (해외배송 가능상품) ( 건) 라우 브이 스트라이프 맨투맨 (3 color) 29,800원 290원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 블랙 옵션선택 상품 목록 상품명 상품수 가격 라우 브이 스트라이프",,55,circumference,,51,,,,,text,"[{""소매길이"": ""51""}, {""가슴둘레"": ""110""}]"
26349,https://www.misharp.co.kr/product/detail.html?product_no=26349,블랙 핀턱 데님 반바지,팬츠,데님,38500,코튼100% 소재입니다,,55-88,복부체형;하체통통,힙커버;허리라인보정,클래식;데일리,가을;겨울,기본,긴팔,블랙,4050,데님,【XL제작/하체큰 체형에게 좋은 핏】,,,,,,,,,,,
28727,https://www.misharp.co.kr/product/detail.html?product_no=28727,위빙 스트랩 플랫 샌들,,,52700,,,,4050 여성 일반체형,허리라인보정,데일리,여름,기본,긴팔,블랙;브라운,4050,슬랙스;데님;원피스,"미샵 - 위빙 스트랩 플랫 샌들 (2 color) 위빙 스트랩 플랫 샌들 (2 color) (해외배송 가능상품) ( 건) 위빙 스트랩 플랫 샌들 (2 color) 58,500원 52,700원 남은시간 2일 21:54:24 (5,800원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 520원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요",,,,,,,,,,,
26679,https://www.misharp.co.kr/product/detail.html?product_no=26679,F. 모리 절개 티셔츠,블라우스/셔츠,셔츠,29600,코튼53% 폴리47% 혼용 소재입니다 / 폴리47% 혼용 소재입니다,오버핏,55-77,어깨좁음,,데일리,봄;여름;가을,기본,반팔,그레이;카키,4050,데님,★ SS제작 상의 60 ★ 【후기증명/부드러운 엔자임 가공】,49.5,55.5,circumference,54,23,,,,,text,"[{""어깨단면"": ""49.5""}, {""암홀둘레"": ""54""}, {""소매길이"": ""23""}, {""가슴둘레"": ""111""}]"
28708,https://www.misharp.co.kr/product/detail.html?product_no=28708,사계절 에센셜 히든 블라우스,블라우스/셔츠,블라우스,31100,폴리에스터100% 소재입니다,,55-77,어깨좁음;하체통통,뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,봄;여름;가을,기본,긴팔,블랙;아이보리;베이지;그레이,4050,데님;니트,"미샵 - 사계절 에센셜 히든 블라우스 (4 color) 사계절 에센셜 히든 블라우스 (4 color) (해외배송 가능상품) ( 건) 사계절 에센셜 히든 블라우스 (4 color) 34,500원 31,100원 남은시간 2일 21:54:20 (3,400원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 310원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션",35.5,52.5,circumference,45,57,,,,,text,"[{""어깨단면"": ""35.5""}, {""암홀둘레"": ""45""}, {""소매길이"": ""57""}, {""가슴둘레"": ""105""}]"
28710,https://www.misharp.co.kr/product/detail.html?product_no=28710,매그 S 661 슬랙스,팬츠,슬랙스,39200,폴리에스터74% 레이온21% 스판5% 혼용 소재입니다 / 레이온21% 스판5% 혼용 소재입니다 / 스판5% 혼용 소재로 하루종일 움직임에도 편안함을 줍니다 / 스판5% 혼용 소재입니다,,55-99,복부체형;하체통통,힙커버;허리라인보정,클래식;데일리;오피스룩,봄;여름;가을,기본,긴팔,네이비,4050,슬랙스;데님,★ SS 제작 166 ★ 【생지데님처럼 깊은 컬러감도】,,,,,,,,,,,
25438,https://www.misharp.co.kr/product/detail.html?product_no=25438,멀린 무드 자켓,아우터,자켓,62600,,정핏,55-77,어깨좁음,허리라인보정,클래식;데일리;오피스룩,봄;여름;가을,기본,긴팔,블랙;베이지,4050,슬랙스;데님,★ SS제작 상의 61 ★ 【비침없이 살랑~/블랙만 진행】,41,51.5,circumference,44,54,,,,,text,"[{""어깨단면"": ""41""}, {""암홀둘레"": ""44""}, {""소매길이"": ""54""}, {""가슴둘레"": ""103""}]"
28711,https://www.misharp.co.kr/product/detail.html?product_no=28711,메종 무아 레터링 5부 티셔츠,블라우스/셔츠,셔츠,32500,코튼100% 소재입니다,,55-77,어깨좁음;하체통통,뱃살커버;힙커버,데일리,겨울,기본,긴팔,블랙;아이보리,4050,데님,"미샵 - 메종 무아 레터링 5부 티셔츠 (4 color) 메종 무아 레터링 5부 티셔츠 (4 color) (해외배송 가능상품) ( 건) 메종 무아 레터링 5부 티셔츠 (4 color) 32,500원 320원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 크림 먹색 블랙 옵션선택 상품 목록 상품명 상품수 가격 메종",50.5,56,circumference,47,34,,,,,text,"[{""어깨단면"": ""50.5""}, {""암홀둘레"": ""47""}, {""소매길이"": ""34""}, {""가슴둘레"": ""112""}]"
28709,https://www.misharp.co.kr/product/detail.html?product_no=28709,N. 샌드 컴포트 절개 와이드 데님,팬츠,데님,54500,,,55-44,복부체형;하체통통,힙커버;허리라인보정,데일리,겨울,크롭,긴팔,,4050,데님,"미샵 - N. 샌드 컴포트 절개 와이드 데님 (2 color) N. 샌드 컴포트 절개 와이드 데님 (2 color) (해외배송 가능상품) ( 건) N. 샌드 컴포트 절개 와이드 데님 (2 color) 54,500원 540원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 연청 진청 사이즈 - [필수] 옵션을 선택해 주세요",,,,,,,,,,,
28691,https://www.misharp.co.kr/product/detail.html?product_no=28691,워싱 코튼 릴렉스 반팔 티셔츠,블라우스/셔츠,셔츠,26600,,,55-66반,어깨좁음,,데일리;오피스룩,여름;겨울,크롭,반팔,블랙;화이트;핑크,4050,데님,[좀 더 얇아진 고퀄리티 워싱코튼],40,46,circumference,46,16,,,,,text,"[{""어깨단면"": ""40""}, {""암홀둘레"": ""46""}, {""소매길이"": ""16""}, {""가슴둘레"": ""92""}]"
27395,https://www.misharp.co.kr/product/detail.html?product_no=27395,모노 바람막이 후드 점퍼,아우터,점퍼,68500,나일론100% 소재입니다,,55-77,어깨좁음,,클래식;페미닌;데일리;오피스룩,봄;여름;가을,크롭,긴팔,블랙;아이보리,4050,슬랙스;데님;스커트,"미샵 - 모노 바람막이 후드 점퍼 (2 color) 모노 바람막이 후드 점퍼 (2 color) (해외배송 가능상품) ( 건) 모노 바람막이 후드 점퍼 (2 color) 68,500원 680원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 블랙 옵션선택 상품 목록 상품명 상품수 가격 모노 바람막이 후드 점퍼 (2",48,59,circumference,55,57.5,,,,,text,"[{""어깨단면"": ""48""}, {""암홀둘레"": ""55""}, {""소매길이"": ""57.5""}, {""가슴둘레"": ""118""}]"
27328,https://www.misharp.co.kr/product/detail.html?product_no=27328,3타입 반달 크로스 가방 - 카키만 진행,팬츠,데님,23500,,,,4050 여성 일반체형,,데일리,,기본,긴팔,카키,4050,데님,"미샵 - 3타입 반달 크로스 가방 (2color) - 카키만 진행 3타입 반달 크로스 가방 (2color) - 카키만 진행 (해외배송 가능상품) ( 건) 3타입 반달 크로스 가방 (2color) - 카키만 진행 23,500원 230원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 카키 옵션선택 상품 목록 상품명 상품수 가",,,,,,,,,,,
